fecha,segmento,subsegmento,cliente,fantasia,porcentaje_total,supervisor,promotor,ruta,grupos,origen
2026-08-10,VALUE,LITRO,5011,BASTYLU,0.0,,022 LUJU,221 - VE 022 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5011,BASTYLU,0.03,,022 LUJU,221 - VE 022 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5018,KIOSCO POLITECNICA,0.0,,201 MAVI,2012 - VE 201 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5018,KIOSCO POLITECNICA,0.03,,201 MAVI,2012 - VE 201 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5027,KIOSCO BRIGHTON,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5027,KIOSCO BRIGHTON,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5030,TROPEZON,0.0,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5030,TROPEZON,0.03,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5031,ROMA STORE,0.0,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5031,ROMA STORE,0.03,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5039,CHIKI,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5039,CHIKI,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5040,IBAÑEZ MARJOVSKY DEBORAH ABIGAIL,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5040,IBAÑEZ MARJOVSKY DEBORAH ABIGAIL,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5045,MIA,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5045,MIA,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5050,MERCADO FABIÁN,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5050,MERCADO FABIÁN,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5052,ALMACEN DE SABORES,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5052,ALMACEN DE SABORES,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5084,LA NUEVA PICADA,0.0,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5084,LA NUEVA PICADA,0.03,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5088,PUMA,0.0,,043 MISA,433 - VE 043 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5088,PUMA,0.03,,043 MISA,433 - VE 043 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5096,LA ROMANA,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5096,LA ROMANA,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5097,PELLE 2,0.0,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5097,PELLE 2,0.03,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5098,FRUTAS MARTÍN,0.0,,012 MISA,123 - VE 012 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5098,FRUTAS MARTÍN,0.03,,012 MISA,123 - VE 012 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5101,ALMACÉN AMADEO,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5101,ALMACÉN AMADEO,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5120,DON JUAN,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5120,DON JUAN,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5126,LA SOÑADA,0.0,,202 MAVI,2022 - VE 202 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5126,LA SOÑADA,0.03,,202 MAVI,2022 - VE 202 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5128,PAJARITO,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5128,PAJARITO,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5130,KIOSCO JUNIOR,0.0,,012 LUJU,121 - VE 012 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5130,KIOSCO JUNIOR,0.03,,012 LUJU,121 - VE 012 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5137,ENTRE AMIGOS,0.0,,VI 606 LUJU 11,6061 - VI 606 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5137,ENTRE AMIGOS,0.03,,VI 606 LUJU 11,6061 - VI 606 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5141,MINIMERCADO LUCY,0.0,,VI 606 LUJU 11,6061 - VI 606 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5141,MINIMERCADO LUCY,0.03,,VI 606 LUJU 11,6061 - VI 606 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5142,LOS CAÑITAS,0.0,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5142,LOS CAÑITAS,0.03,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5143,MINIMERCADO Y VERDULERÍA AMBAR,0.0,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5143,MINIMERCADO Y VERDULERÍA AMBAR,0.03,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5144,MERCADO NOEMI,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5144,MERCADO NOEMI,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5146,ELABORADITO,0.0,,VI 606 MISA 11,6063 - VI 606 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5146,ELABORADITO,0.03,,VI 606 MISA 11,6063 - VI 606 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5156,DESPENSA KM,0.0,,205 LUJU,2051 - VE 205 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5156,DESPENSA KM,0.03,,205 LUJU,2051 - VE 205 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5162,VERDULERIA MABEL,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5162,VERDULERIA MABEL,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5174,DELICIAS DEL MAR,0.0,,043 MISA,433 - VE 043 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5174,DELICIAS DEL MAR,0.03,,043 MISA,433 - VE 043 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5189,ALTA DISTRIBUIDORA,0.0,,204 MAVI,2042 - VE 204 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5189,ALTA DISTRIBUIDORA,0.03,,204 MAVI,2042 - VE 204 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5193,MISA KIOSCO,0.0,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5193,MISA KIOSCO,0.03,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5202,QUINTANA DANIELA ELIANA,0.0,,202 MAVI,2022 - VE 202 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5202,QUINTANA DANIELA ELIANA,0.03,,202 MAVI,2022 - VE 202 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5219,UNIVERSIDAD KIOSCO,0.0,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5219,UNIVERSIDAD KIOSCO,0.03,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5220,VIVEN LOS DINOS,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5220,VIVEN LOS DINOS,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5225,LÁCTEOS LUZ AZUL,0.0,,081 MAVI,812 - VE 081 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5225,LÁCTEOS LUZ AZUL,0.03,,081 MAVI,812 - VE 081 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5226,EL BACANO,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5226,EL BACANO,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5227,FOSSATI JORGE HECTOR,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5227,FOSSATI JORGE HECTOR,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5228,LA MARTINA,0.0,,201 MISA,2013 - VE 201 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5228,LA MARTINA,0.03,,201 MISA,2013 - VE 201 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5229,AMEP TRELEW,0.0,,032 LUJU,321 - VE 032 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5229,AMEP TRELEW,0.03,,032 LUJU,321 - VE 032 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5235,MINIMARKET MABIS ,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5235,MINIMARKET MABIS ,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5243,POMELO ROLL,0.0,,204 MAVI,2042 - VE 204 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5243,POMELO ROLL,0.03,,204 MAVI,2042 - VE 204 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5244,PICURU,0.0,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5244,PICURU,0.03,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5254,IMPERIO,0.0,,043 MAVI,432 - VE 043 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5254,IMPERIO,0.03,,043 MAVI,432 - VE 043 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5259,VERDULERIA ALEX,0.0,,043 MISA,433 - VE 043 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5259,VERDULERIA ALEX,0.03,,043 MISA,433 - VE 043 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5261,LA NORMITA,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5261,LA NORMITA,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5265,LIMPIMADRYN,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5265,LIMPIMADRYN,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5271,LA PRIMERA 2001,0.0,,032 LUJU,321 - VE 032 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5271,LA PRIMERA 2001,0.03,,032 LUJU,321 - VE 032 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5272,POLLERIA CHICKEN,0.0,,205 LUJU,2051 - VE 205 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5272,POLLERIA CHICKEN,0.03,,205 LUJU,2051 - VE 205 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5279,BARBER STUDIO,0.0,,201 MISA,2013 - VE 201 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5279,BARBER STUDIO,0.03,,201 MISA,2013 - VE 201 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5284,CORREDOR AUSTRAL,0.0,,VI 606 MAVI 11,6062 - VI 606 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5284,CORREDOR AUSTRAL,0.03,,VI 606 MAVI 11,6062 - VI 606 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5290,"CARNICERÍA Y VERDULERÍA ""CORRIENTES""",0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5290,"CARNICERÍA Y VERDULERÍA ""CORRIENTES""",0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5293,MIMOSOS,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5293,MIMOSOS,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5294,MARCELO GARCIA,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5294,MARCELO GARCIA,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5300,LAS BARDAS ,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5300,LAS BARDAS ,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5301,KE CARNE,0.0,,032 MISA,323 - VE 032 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5301,KE CARNE,0.03,,032 MISA,323 - VE 032 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5304,POLLERÍA LA ABUELA,0.0,,081 MISA,813 - VE 081 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5304,POLLERÍA LA ABUELA,0.03,,081 MISA,813 - VE 081 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5310,BIGOTES 2,0.0,,202 LUJU,2021 - VE 202 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5310,BIGOTES 2,0.03,,202 LUJU,2021 - VE 202 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5312,PANCHOLANDIA,0.0,,012 MISA,123 - VE 012 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5312,PANCHOLANDIA,0.03,,012 MISA,123 - VE 012 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5313,LA VALECITA,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5313,LA VALECITA,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5322,POLLERÍA DON TITO,0.0,,VI 606 MISA 11,6063 - VI 606 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5322,POLLERÍA DON TITO,0.03,,VI 606 MISA 11,6063 - VI 606 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5323,BET-EL,0.0,,205 LUJU,2051 - VE 205 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5323,BET-EL,0.03,,205 LUJU,2051 - VE 205 LUJU 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5326,SUBLIME DULZURA,0.0,,VI 606 MAVI 11,6062 - VI 606 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5326,SUBLIME DULZURA,0.03,,VI 606 MAVI 11,6062 - VI 606 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5327,MERAKI,0.0,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5327,MERAKI,0.03,,012 MAVI,122 - VE 012 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5328,METALURGICA,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5328,METALURGICA,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5333,LA BODEGA,0.0,,201 MISA,2013 - VE 201 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5333,LA BODEGA,0.03,,201 MISA,2013 - VE 201 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5336,SECTOR CINCO S,0.0,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5336,SECTOR CINCO S,0.03,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5337,VERDULERIA F. R,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5337,VERDULERIA F. R,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5339,SHOP EXPRESS PUMA,0.0,,032 MISA,323 - VE 032 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5339,SHOP EXPRESS PUMA,0.03,,032 MISA,323 - VE 032 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5340,PLAYA MUSLO,0.0,,081 MAVI,812 - VE 081 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5340,PLAYA MUSLO,0.03,,081 MAVI,812 - VE 081 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5341,PERALTA VERONICA ALEJANDRA,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5341,PERALTA VERONICA ALEJANDRA,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5342,ANDRESA,0.0,,071 MISA,713 - VE 071 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5342,ANDRESA,0.03,,071 MISA,713 - VE 071 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5343,RODRIGUEZ,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5343,RODRIGUEZ,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5351,EL GRAN ABASTO,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5351,EL GRAN ABASTO,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5352,CLUB ARGENTINOS DEL SUR,0.0,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5352,CLUB ARGENTINOS DEL SUR,0.03,,SIN RUTA MADRYN,999 - SIN RUTA MADRYN,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5353,SUCOT,0.0,,032 MISA,323 - VE 032 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5353,SUCOT,0.03,,032 MISA,323 - VE 032 MISA 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5354,RUMOA,0.0,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5354,RUMOA,0.03,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5360,MIX,0.0,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5360,MIX,0.03,,SIN RUTA,9999 - SIN RUTA,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LITRO,5362,MISTERIO,0.0,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
2026-08-10,VALUE,LATA,5362,MISTERIO,0.03,,071 MAVI,712 - VE 071 MAVI 11,105 ADICIONAL 1890 LATA SUR,ERP 2026-08-10
